height, weight, label  
130,43,thin
145,82,thin
160,84,thin
132,83,thin
173,89,thin
197,61,thin
141,78,thin
150,81,thin
191,85,thin
128,97,thin
133,67,thin
132,58,thin
166,49,thin
189,95,thin
131,54,thin
146,49,thin
158,73,thin
199,70,thin
179,84,thin
143,64,thin
170,65,thin
130,37,thin
157,50,thin
121,45,thin
127,67,thin
173,95,thin
149,44,thin
136,91,thin
180,83,thin
182,84,thin
155,98,thin
171,61,thin
129,68,thin
140,85,thin
166,49,thin
128,97,thin
169,58,thin
136,49,thin
143,35,thin
185,38,thin
172,89,thin
197,100,thin
166,46,thin
123,92,thin
137,64,thin
181,90,thin
187,35,thin
178,36,thin
123,48,thin
141,58,thin
183,61,thin
168,50,thin
176,65,thin
169,96,thin
146,69,thin
176,35,thin
154,82,thin
139,52,thin
182,55,thin
193,53,thin
174,75,thin
128,61,thin
174,35,thin
174,70,thin
163,90,thin
195,40,thin
142,60,thin
199,78,thin
138,100,thin
151,61,thin
151,50,thin
168,82,thin
175,83,thin
129,67,thin
166,45,thin
180,47,thin
146,77,thin
161,78,thin
138,37,thin
182,37,thin
158,89,thin
128,85,thin
184,92,thin
158,46,thin
151,90,thin
142,62,thin
187,50,thin
151,84,thin
148,87,thin
176,91,thin
197,62,thin
176,59,thin
131,51,thin
185,88,thin
157,99,thin
197,41,thin
146,51,thin
200,64,thin
139,41,thin
186,66,thin
136,40,thin
165,50,thin
133,94,thin
162,96,thin
184,53,thin
168,99,thin
152,54,thin
153,74,thin
145,98,thin
124,59,thin
124,67,thin
133,93,thin
172,70,thin
172,92,thin
189,70,thin
158,84,thin
162,91,thin
164,72,thin
175,85,thin
197,55,thin
137,71,thin
131,70,thin
141,47,thin
126,89,thin
163,38,thin
125,45,thin
126,37,thin
158,39,thin
199,87,thin
164,46,thin
187,73,thin
134,85,thin
166,86,thin
121,77,thin
137,91,thin
125,44,thin
132,98,thin
143,82,thin
147,44,thin
183,45,thin
151,79,thin
183,98,thin
175,56,thin
188,78,thin
129,61,thin
163,60,thin
136,78,thin
166,83,thin
133,80,thin
150,81,thin
153,87,thin
129,70,thin
135,86,thin
149,41,thin
190,92,thin
188,54,thin
190,43,thin
180,100,thin
169,35,thin
142,52,thin
168,90,thin
194,75,thin
181,61,thin
175,99,thin
176,55,thin
127,83,thin
196,66,thin
126,87,thin
172,79,thin
130,99,thin
193,97,thin
126,48,thin
127,69,thin
182,41,thin
161,45,thin
172,41,thin
185,40,thin
152,48,thin
144,74,thin
165,52,thin
152,83,thin
131,89,thin
194,67,thin
144,69,thin
186,93,thin
171,74,thin
197,75,thin
151,69,thin
125,61,thin
167,45,thin
129,64,thin
168,50,thin
130,96,thin
189,90,thin
144,83,thin
195,87,thin
150,70,thin
181,80,thin
194,68,thin
165,84,thin
165,71,thin
127,93,thin
155,61,thin
148,94,thin
184,86,thin
185,67,thin
185,40,thin
190,54,thin
196,72,thin
137,85,thin
199,96,thin
129,48,thin
172,95,thin
176,56,thin
139,79,thin
126,81,thin
171,98,thin
137,77,thin
125,80,thin
192,90,thin
181,77,thin
142,57,thin
124,89,thin
153,66,thin
140,88,thin
142,48,thin
178,81,thin
177,65,thin
130,94,thin
183,64,thin
167,92,thin
126,42,thin
169,88,thin
184,58,thin
146,89,thin
177,95,thin
143,40,thin
164,66,thin
136,36,thin
183,61,thin
163,47,thin
177,73,thin
174,39,thin
121,36,thin
194,84,thin
197,80,thin
160,70,thin
171,46,thin
139,54,thin
143,99,thin
157,78,thin
189,45,thin
150,40,thin
124,39,thin
199,91,thin
180,70,thin
128,70,thin
185,81,thin
136,82,thin
161,68,thin
187,94,thin
152,92,thin
140,69,thin
193,60,thin
162,43,thin
187,83,thin
167,73,thin
198,90,thin
122,77,thin
137,97,thin
127,71,thin
179,88,thin
191,66,thin
133,92,thin
162,84,thin
188,58,thin
123,92,thin
150,56,thin
153,67,thin
147,88,thin
134,67,thin
180,53,thin
123,52,thin
136,36,thin
200,52,thin
200,91,thin
170,88,thin
160,57,thin
166,39,thin
151,85,thin
123,57,thin
178,50,thin
133,58,thin
167,62,thin
163,90,thin
122,41,thin
174,91,thin
143,69,thin
183,40,thin
185,87,thin
135,89,thin
138,52,thin
135,80,thin
142,42,thin
195,68,thin
186,44,thin
143,70,thin
163,77,thin
170,85,thin
191,57,thin
135,54,thin
126,65,thin
165,63,thin
137,53,thin
150,92,thin
199,45,thin
159,48,thin
158,38,thin
165,64,thin
184,75,thin
167,77,thin
166,68,thin
180,91,thin
167,91,thin
174,49,thin
141,37,thin
181,44,thin
158,48,thin
120,66,thin
190,85,thin
174,97,thin
148,73,thin
122,92,thin
188,65,thin
181,41,thin
136,49,thin
158,65,thin
137,80,thin
199,58,thin
187,97,thin
151,54,thin
180,48,thin
152,97,thin
130,64,thin
133,88,thin
176,96,thin
175,74,thin
197,64,thin
148,64,thin
157,38,thin
188,96,thin
145,92,thin
171,58,thin
135,68,thin
145,96,thin
175,76,thin
127,71,thin
158,45,thin
146,77,thin
176,82,thin
168,64,thin
136,63,thin
137,37,thin
179,56,thin
160,81,thin
144,89,thin
125,57,thin
149,68,thin
154,71,thin
157,38,thin
153,53,thin
169,55,thin
145,100,thin
145,91,thin
195,61,thin
139,64,thin
155,94,thin
132,35,thin
142,49,thin
162,53,thin
122,57,thin
174,86,thin
158,46,thin
178,64,thin
145,61,thin
146,95,thin
185,75,thin
184,88,thin
164,89,thin
193,87,thin
186,39,thin
159,87,thin
163,96,thin
154,87,thin
200,85,thin
181,40,thin
179,72,thin
121,88,thin
171,38,thin
190,65,thin
186,99,thin
148,36,thin
127,41,thin
188,96,thin
198,82,thin
127,66,thin
123,100,thin
156,80,thin
164,81,thin
173,87,thin
154,99,thin
145,41,thin
183,93,thin
176,85,thin
142,51,thin
200,35,thin
177,38,thin
180,47,thin
150,57,thin
161,61,thin
182,52,thin
154,99,thin
132,81,thin
189,99,thin
186,48,thin
139,67,thin
149,52,thin
193,79,thin
131,85,thin
157,52,thin
128,92,thin
142,92,thin
132,84,thin
187,45,thin
171,37,thin
148,83,thin
123,81,thin
183,66,thin
170,100,thin
154,91,thin
134,78,thin
138,89,thin
150,50,thin
132,74,thin
183,61,thin
163,91,thin
150,97,thin
187,61,thin
152,100,thin
187,80,thin
133,87,thin
188,67,thin
134,35,thin
168,95,thin
182,74,thin
144,56,thin
161,80,thin
122,57,thin
189,45,thin
193,54,thin
195,52,thin
133,53,thin
190,68,thin
153,79,thin
171,72,thin
122,36,thin
152,60,thin
193,42,thin
177,85,thin
124,79,thin
168,100,thin
155,48,thin
150,61,thin
135,84,thin
171,95,thin
130,47,thin
163,37,thin
162,100,thin
125,67,thin
127,94,thin
154,40,thin
154,82,thin
190,84,thin
121,96,thin
145,92,thin
177,81,thin
121,64,thin
150,80,thin
139,55,thin
120,44,thin
188,91,thin
169,53,thin
137,71,thin
192,71,thin
126,65,thin
152,46,thin
129,80,thin
140,60,thin
131,91,thin
126,77,thin
166,87,thin
188,68,thin
197,78,thin
139,67,thin
178,61,thin
197,61,thin
140,83,thin
141,60,thin
145,56,thin
139,71,thin
125,41,thin
199,97,thin
170,49,thin
161,55,thin
184,61,thin
162,74,thin
139,94,thin
142,94,thin
160,56,thin
128,58,thin
161,51,thin
150,68,thin
185,50,thin
138,59,thin
190,71,thin
189,38,thin
180,57,thin
172,60,thin
181,42,thin
153,85,thin
154,62,thin
147,92,thin
147,85,thin
124,64,thin
168,91,thin
134,50,thin
195,71,thin
120,74,thin
196,36,thin
166,76,thin
122,38,thin
196,65,thin
193,60,thin
180,64,thin
195,58,thin
131,96,thin
139,39,thin
151,75,thin
179,78,thin
134,44,thin
130,57,thin
146,36,thin
164,85,thin
125,89,thin
146,48,thin
182,60,thin
127,40,thin
186,35,thin
137,48,thin
186,35,thin
154,88,thin
170,78,thin
194,86,thin
162,43,thin
174,39,thin
151,51,thin
146,49,thin
167,43,thin
198,42,thin
137,79,thin
193,74,thin
190,49,thin
147,76,thin
172,69,thin
168,81,thin
199,56,thin
177,62,thin
167,92,thin
178,93,thin
179,72,thin
128,54,thin
127,82,thin
138,100,thin
120,50,thin
168,69,thin
164,100,thin
176,99,thin
146,89,thin
150,94,thin
144,100,thin
151,83,thin
190,56,thin
174,65,thin
174,74,thin
189,64,thin
162,98,thin
162,92,thin
157,93,thin
155,65,thin
178,49,thin
188,62,thin
173,38,thin
129,45,thin
120,36,thin
132,70,thin
191,59,thin
173,93,thin
123,79,thin
167,75,thin
121,90,thin
151,36,thin
181,73,thin
127,82,thin
130,90,thin
125,58,thin
121,63,thin
129,52,thin
133,98,thin
181,55,thin
122,87,thin
133,52,thin
186,90,thin
146,87,thin
155,70,thin
136,85,thin
156,63,thin
194,96,thin
155,44,thin
196,49,thin
171,85,thin
195,51,thin
163,73,thin
170,60,thin
146,63,thin
185,67,thin
199,73,thin
167,42,thin
183,96,thin
179,87,thin
150,77,thin
158,92,thin
145,91,thin
135,50,thin
166,37,thin
157,86,thin
166,100,thin
193,46,thin
124,94,thin
142,98,thin
181,82,thin
171,78,thin
143,44,thin
141,60,thin
198,51,thin
180,84,thin
186,66,thin
145,76,thin
189,63,thin
132,73,thin
147,95,thin
177,42,thin
140,69,thin
125,63,thin
168,91,thin
124,39,thin
166,77,thin
122,54,thin
151,64,thin
195,52,thin
141,77,thin
188,63,thin
174,87,thin
124,39,thin
155,97,thin
145,54,thin
163,77,thin
196,38,thin
140,37,thin
134,43,thin
171,83,thin
128,37,thin
181,81,thin
128,89,thin
154,42,thin
171,60,thin
136,82,thin
159,96,thin
174,46,thin
137,61,thin
165,35,thin
168,59,thin
176,46,thin
195,81,thin
130,93,thin
161,57,thin
147,37,thin
160,43,thin
149,62,thin
169,96,thin
172,70,thin
121,98,thin
120,69,thin
162,78,thin
139,69,thin
136,56,thin
145,38,thin
163,80,thin
147,86,thin
142,69,thin
162,81,thin
163,50,thin
155,85,thin
141,36,thin
174,54,thin
151,66,thin
133,82,thin
124,59,thin
148,45,thin
163,37,thin
153,71,thin
183,60,thin
172,46,thin
171,36,thin
131,82,thin
184,82,thin
177,42,thin
175,57,thin
161,59,thin
185,52,thin
164,66,thin
192,69,thin
158,49,thin
185,98,thin
185,55,thin
122,65,thin
146,71,thin
163,56,thin
136,90,thin
183,66,thin
177,62,thin
138,50,thin
123,100,thin
124,82,thin
141,59,thin
136,90,thin
188,74,thin
185,87,thin
145,73,thin
179,61,thin
170,37,thin
174,89,thin
164,54,thin
121,37,thin
139,74,thin
189,85,thin
146,60,thin
166,72,thin
160,35,thin
145,43,thin
185,97,thin
133,64,thin
140,38,thin
176,84,thin
194,96,thin
194,64,thin
161,74,thin
144,45,thin
139,75,thin
184,93,thin
124,71,thin
163,50,thin
162,67,thin
180,73,thin
197,97,thin
162,60,thin
173,66,thin
189,97,thin
186,58,thin
186,63,thin
150,72,thin
135,66,thin
175,69,thin
190,57,thin
125,36,thin
133,63,thin
139,96,thin
193,93,thin
149,54,thin
194,92,thin
134,78,thin
126,93,thin
180,80,thin
136,72,thin
120,82,thin
168,59,thin
125,94,thin
140,65,thin
130,85,thin
156,48,thin
142,43,thin
199,63,thin
129,99,thin
182,72,thin
199,95,thin
143,53,thin
129,79,thin
175,64,thin
198,42,thin
181,76,thin
156,83,thin
171,36,thin
199,95,thin
186,40,thin
155,42,thin
183,99,thin
199,76,thin
143,43,thin
178,80,thin
127,94,thin
137,43,thin
167,78,thin
172,41,thin
137,55,thin
159,62,thin
120,70,thin
120,64,thin
174,42,thin
199,71,thin
120,46,thin
185,52,thin
159,58,thin
134,63,thin
158,56,thin
149,59,thin
200,72,thin
131,73,thin
140,39,thin
176,58,thin
120,59,thin
161,54,thin
128,85,thin
126,88,thin
137,55,thin
124,50,thin
122,68,thin
137,85,thin
137,66,thin
121,77,thin
178,78,thin
179,51,thin
171,88,thin
126,64,thin
158,35,thin
199,49,thin
142,72,thin
139,64,thin
170,64,thin
120,41,thin
136,85,thin
123,87,thin
186,84,thin
135,94,thin
134,77,thin
153,39,thin
149,62,thin
140,66,thin
167,97,thin
134,73,thin
182,89,thin
135,92,thin
148,43,thin
199,85,thin
123,35,thin
147,53,thin
155,77,thin
156,39,thin
120,37,thin
165,60,thin
154,53,thin
170,85,thin
121,48,thin
159,78,thin
133,50,thin
144,65,thin
131,55,thin
123,53,thin
172,35,thin
127,37,thin
160,71,thin
126,90,thin
183,52,thin
127,78,thin
139,84,thin
145,52,thin
134,55,thin
187,97,thin
148,61,thin
147,65,thin
145,96,thin
138,82,thin
187,73,thin
162,81,thin
193,87,thin
181,95,thin
165,82,thin
134,87,thin
131,78,thin
179,66,thin
148,82,thin
180,89,thin
144,85,thin
200,59,thin
189,54,thin
149,42,thin
142,96,thin
196,95,thin
192,65,thin
130,79,thin
135,82,thin
147,76,thin
130,84,thin
169,37,thin
157,77,thin
130,62,thin
144,98,thin
141,71,thin
185,35,thin
134,83,thin
154,57,thin
152,71,thin
196,36,thin
180,70,thin
153,85,thin
174,51,thin
174,76,thin
140,38,thin
195,86,thin
136,53,thin
177,45,thin
197,84,thin
120,87,thin
198,90,thin
181,76,thin
177,94,thin
137,98,thin
167,64,thin
196,35,thin
149,63,thin
175,45,thin
193,77,thin
163,74,thin
165,61,thin
171,63,thin
178,67,thin
185,79,thin
199,93,thin
156,77,thin
158,80,thin
137,61,thin
128,37,thin
182,84,thin
121,66,thin
153,76,thin
199,60,thin
198,92,thin
142,67,thin
124,79,thin
131,45,thin
154,76,thin
180,61,thin
127,61,thin
125,47,thin
162,57,thin
133,61,thin
175,85,thin
161,72,thin
183,69,thin
182,64,thin
143,57,thin
138,40,thin
150,80,thin
132,96,thin
134,58,thin
135,48,thin
198,46,thin
165,76,thin
189,90,thin
171,79,thin
147,38,thin
193,84,thin
174,78,thin
138,64,thin
172,42,thin
182,98,thin
156,91,thin
190,63,thin
140,84,thin
174,95,thin
200,57,thin
130,52,thin
123,60,thin
163,86,thin
130,76,thin
192,80,thin
200,64,thin
131,90,thin
151,58,thin
157,81,thin
194,67,thin
169,97,thin
199,80,thin
199,54,thin
194,37,thin
135,80,thin
151,59,thin
157,63,thin
179,40,thin
120,54,thin
192,100,thin
163,35,thin
164,48,thin
172,77,thin
136,94,thin
191,68,thin
192,91,thin
184,78,thin
141,57,thin
168,84,thin
184,72,thin
168,75,thin
170,93,thin
178,90,thin
162,59,thin
140,47,thin
176,74,thin
178,100,thin
159,92,thin
171,67,thin
147,69,thin
171,93,thin
128,63,thin
131,44,thin
120,83,thin
139,45,thin
140,79,thin
142,86,thin
171,39,thin
135,41,thin
174,89,thin
161,52,thin
130,37,thin
168,74,thin
179,61,thin
123,76,thin
152,84,thin
169,38,thin
145,44,thin
167,78,thin
187,45,thin
125,73,thin
163,98,thin
122,80,thin
198,59,thin
154,70,thin
148,97,thin
170,38,thin
193,36,thin
155,72,thin
166,38,thin
168,73,thin
188,59,thin
167,65,thin
189,68,thin
138,73,thin
129,91,thin
189,55,thin
189,71,thin
160,53,thin
182,44,thin
159,96,thin
150,56,thin
143,51,thin
175,96,thin
135,96,thin
137,77,thin
183,36,thin
154,54,thin
191,59,thin
125,88,thin
146,59,thin
139,86,thin
176,93,thin
132,57,thin
150,48,thin
129,56,thin
177,100,thin
147,83,thin
177,63,thin
122,73,thin
145,54,thin
180,90,thin
145,52,thin
133,48,thin
195,75,thin
136,90,thin
186,44,thin
160,66,thin
141,38,thin
148,56,thin
126,52,thin
178,40,thin
149,59,thin
168,91,thin
184,64,thin
182,81,thin
126,94,thin
149,75,thin
129,60,thin
152,99,thin
180,79,thin
188,36,thin
130,50,thin
139,99,thin
140,45,thin
196,72,thin
157,58,thin
175,45,thin
180,60,thin
199,62,thin
190,57,thin
126,100,thin
130,60,thin
138,76,thin
183,85,thin
121,74,thin
172,83,thin
122,94,thin
126,77,thin
174,45,thin
138,55,thin
188,84,thin
191,78,thin
189,67,thin
167,95,thin
183,44,thin
173,42,thin
121,64,thin
190,35,thin
147,79,thin
163,58,thin
189,45,thin
141,55,thin
147,81,thin
180,62,thin
145,94,thin
130,69,thin
177,91,thin
152,35,thin
168,56,thin
182,96,thin
166,58,thin
183,96,thin
199,95,thin
131,100,thin
178,86,thin
143,83,thin
197,98,thin
168,83,thin
129,83,thin
126,45,thin
140,45,thin
152,78,thin
162,78,thin
200,78,thin
158,78,thin
185,72,thin
175,76,thin
187,73,thin
129,55,thin
186,75,thin
144,53,thin
199,95,thin
192,57,thin
134,100,thin
128,67,thin
163,76,thin
172,78,thin
126,52,thin
167,79,thin
196,98,thin
185,38,thin
141,65,thin
151,85,thin
139,68,thin
120,89,thin
192,64,thin
121,95,thin
146,98,thin
140,98,thin
168,46,thin
125,72,thin
160,40,thin
133,62,thin
137,43,thin
127,87,thin
126,91,thin
175,93,thin
194,68,thin
153,62,thin
152,55,thin
144,64,thin
149,95,thin
136,45,thin
